species,scientificName,family,genus,decimalLatitude,decimalLongitude,stateProvince,locality,municipality,year,month,day,basisOfRecord,occurrenceStatus,taxonRank,kingdom,phylum,class,order,gbifID,license
Tabernaemontana catharinensis,Tabernaemontana catharinensis A.DC.,Apocynaceae,Tabernaemontana,-3.605677,-40.429317,Ceará,,,2025,9,23,HUMAN_OBSERVATION,PRESENT,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Gentianales,5838354880,http://creativecommons.org/licenses/by-nc/4.0/legalcode
Lessingianthus morii,Lessingianthus morii (H.Rob.) H.Rob.,Asteraceae,Lessingianthus,-3.647422,-41.0062,Ceará,,,2025,9,11,HUMAN_OBSERVATION,PRESENT,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Asterales,5838355598,http://creativecommons.org/licenses/by-nc/4.0/legalcode
Pterolepis cearensis,Pterolepis cearensis Huber,Melastomataceae,Pterolepis,-3.88147,-38.421633,Ceará,,,2025,9,29,HUMAN_OBSERVATION,PRESENT,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Myrtales,5838362823,http://creativecommons.org/licenses/by-nc/4.0/legalcode
Bacopa cochlearia,Bacopa cochlearia (Huber) L.B.Sm.,Plantaginaceae,Bacopa,-3.919972,-38.599653,Ceará,,,2025,9,29,HUMAN_OBSERVATION,PRESENT,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Lamiales,5838364509,http://creativecommons.org/licenses/by-nc/4.0/legalcode
Byrsonima sericea,Byrsonima sericea DC.,Malpighiaceae,Byrsonima,-3.883254,-38.426213,Ceará,,,2025,9,29,HUMAN_OBSERVATION,PRESENT,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,5838368290,http://creativecommons.org/licenses/by-nc/4.0/legalcode
Tovomita fructipendula,Tovomita fructipendula (Ruiz & Pav.) Cambess.,Clusiaceae,Tovomita,-3.645571,-41.006882,Ceará,,,2025,9,11,HUMAN_OBSERVATION,PRESENT,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,5839946400,http://creativecommons.org/licenses/by-nc/4.0/legalcode
Laguncularia racemosa,Laguncularia racemosa (L.) C.F.Gaertn.,Combretaceae,Laguncularia,-3.410886,-39.080444,Ceará,,,2025,9,27,HUMAN_OBSERVATION,PRESENT,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Myrtales,5839966073,http://creativecommons.org/licenses/by-nc/4.0/legalcode
Megaskepasma erythrochlamys,Megaskepasma erythrochlamys Lindau,Acanthaceae,Megaskepasma,-3.743786,-38.579922,Ceará,,,2025,9,19,HUMAN_OBSERVATION,PRESENT,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Lamiales,5840009401,http://creativecommons.org/licenses/by-nc/4.0/legalcode
Miconia prasina,Miconia prasina (Sw.) DC.,Melastomataceae,Miconia,-3.645878,-41.006851,Ceará,,,2025,9,11,HUMAN_OBSERVATION,PRESENT,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Myrtales,5840195757,http://creativecommons.org/licenses/by-nc/4.0/legalcode
Aechmea bromeliifolia,Aechmea bromeliifolia (Rudge) Baker ex Benth. & Hook.f.,Bromeliaceae,Aechmea,-7.253125,-39.493373,Ceará,,,2025,9,29,HUMAN_OBSERVATION,PRESENT,SPECIES,Plantae,Tracheophyta,Liliopsida,Poales,5840207979,http://creativecommons.org/licenses/by-nc/4.0/legalcode
Rivina humilis,Rivina humilis L.,Phytolaccaceae,Rivina,-4.23115,-38.957445,Ceará,,,2025,9,18,HUMAN_OBSERVATION,PRESENT,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,5840225385,http://creativecommons.org/licenses/by-nc/4.0/legalcode
Avicennia schaueriana,Avicennia schaueriana Stapf & Leechm. ex Moldenke,Acanthaceae,Avicennia,-3.411196,-39.059086,Ceará,,,2025,9,27,HUMAN_OBSERVATION,PRESENT,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Lamiales,5840428948,http://creativecommons.org/licenses/by-nc/4.0/legalcode
Adonidia merrillii,Adonidia merrillii (Becc.) Becc.,Arecaceae,Adonidia,-3.747493,-38.53713,Ceará,,,2025,9,7,HUMAN_OBSERVATION,PRESENT,SPECIES,Plantae,Tracheophyta,Liliopsida,Arecales,5840447861,http://creativecommons.org/licenses/by-nc/4.0/legalcode
Davilla cearensis,Davilla cearensis Huber,Dilleniaceae,Davilla,-3.480832,-38.976622,Ceará,,,2025,9,27,HUMAN_OBSERVATION,PRESENT,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Dilleniales,5840456673,http://creativecommons.org/licenses/by-nc/4.0/legalcode
Conocarpus erectus,Conocarpus erectus L.,Combretaceae,Conocarpus,-3.411196,-39.059086,Ceará,,,2025,9,27,HUMAN_OBSERVATION,PRESENT,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Myrtales,5840460300,http://creativecommons.org/licenses/by-nc/4.0/legalcode
Calotropis procera,Calotropis procera (Aiton) W.T.Aiton,Apocynaceae,Calotropis,-3.747503,-38.577079,Ceará,,,2025,9,23,HUMAN_OBSERVATION,PRESENT,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Gentianales,5843976125,http://creativecommons.org/licenses/by-nc/4.0/legalcode
Aglaonema commutatum,Aglaonema commutatum Schott,Araceae,Aglaonema,-3.748106,-38.550333,Ceará,,,2025,9,25,HUMAN_OBSERVATION,PRESENT,SPECIES,Plantae,Tracheophyta,Liliopsida,Alismatales,5843996417,http://creativecommons.org/licenses/by-nc/4.0/legalcode
Cecropia palmata,Cecropia palmata Willd.,Urticaceae,Cecropia,-3.741286,-38.574457,Ceará,,,2025,9,26,HUMAN_OBSERVATION,PRESENT,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Rosales,5844015679,http://creativecommons.org/licenses/by-nc/4.0/legalcode
Tillandsia polystachia,Tillandsia polystachia (L.) L.,Bromeliaceae,Tillandsia,-3.609663,-40.472431,Ceará,,,2025,9,22,HUMAN_OBSERVATION,PRESENT,SPECIES,Plantae,Tracheophyta,Liliopsida,Poales,5844026053,http://creativecommons.org/licenses/by-nc/4.0/legalcode
Paullinia pinnata,Paullinia pinnata L.,Sapindaceae,Paullinia,-3.745094,-38.574744,Ceará,,,2025,9,26,HUMAN_OBSERVATION,PRESENT,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Sapindales,5844134656,http://creativecommons.org/licenses/by-nc/4.0/legalcode
Chamaecrista ensiformis,Chamaecrista ensiformis var. ensiformis,Fabaceae,Chamaecrista,-3.411196,-39.059086,Ceará,,,2025,9,27,HUMAN_OBSERVATION,PRESENT,VARIETY,Plantae,Tracheophyta,Magnoliopsida,Fabales,5844223963,http://creativecommons.org/licenses/by-nc/4.0/legalcode
Microdesmia rigida,Licania rigida Benth.,Chrysobalanaceae,Microdesmia,-6.682241,-38.896324,Ceará,,,2025,9,28,HUMAN_OBSERVATION,PRESENT,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,5844270324,http://creativecommons.org/licenses/by-nc/4.0/legalcode
Tillandsia gardneri,Tillandsia gardneri Lindl.,Bromeliaceae,Tillandsia,-3.616406,-40.395231,Ceará,,,2025,9,22,HUMAN_OBSERVATION,PRESENT,SPECIES,Plantae,Tracheophyta,Liliopsida,Poales,5844512409,http://creativecommons.org/licenses/by-nc/4.0/legalcode
Passiflora foetida,Passiflora foetida L.,Passifloraceae,Passiflora,-7.087086,-40.080672,Ceará,,,2025,9,21,HUMAN_OBSERVATION,PRESENT,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,5844615006,http://creativecommons.org/licenses/by-nc/4.0/legalcode
Guilandina bonduc,Guilandina bonduc L.,Fabaceae,Guilandina,-3.411196,-39.059086,Ceará,,,2025,9,27,HUMAN_OBSERVATION,PRESENT,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Fabales,5867765651,http://creativecommons.org/licenses/by-nc/4.0/legalcode
Plumbago auriculata,Plumbago auriculata Lam.,Plumbaginaceae,Plumbago,-3.747625,-38.537128,Ceará,,,2025,9,7,HUMAN_OBSERVATION,PRESENT,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,5868130852,http://creativecommons.org/licenses/by-nc/4.0/legalcode
Echinochloa colonum,Echinochloa colonum (L.) Link,Poaceae,Echinochloa,-3.799731,-38.449265,Ceará,,,2025,9,8,HUMAN_OBSERVATION,PRESENT,SPECIES,Plantae,Tracheophyta,Liliopsida,Poales,5868268512,http://creativecommons.org/licenses/by-nc/4.0/legalcode
Lantana camara,Lantana camara L.,Verbenaceae,Lantana,-3.792463,-38.554468,Ceará,,,2025,9,6,HUMAN_OBSERVATION,PRESENT,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Lamiales,5868368062,http://creativecommons.org/licenses/by-nc/4.0/legalcode
Adenocalymma apparicioanum,Adenocalymma apparicioanum J.C.Gomes,Bignoniaceae,Adenocalymma,-3.411196,-39.059086,Ceará,,,2025,9,27,HUMAN_OBSERVATION,PRESENT,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Lamiales,5889295743,http://creativecommons.org/licenses/by-nc/4.0/legalcode
,Libidibia Schltdl.,Fabaceae,Libidibia,-6.683496,-38.896248,Ceará,,,2025,9,28,HUMAN_OBSERVATION,PRESENT,GENUS,Plantae,Tracheophyta,Magnoliopsida,Fabales,5889428578,http://creativecommons.org/licenses/by-nc/4.0/legalcode
Caryocar brasiliense,Caryocar brasiliense A.St.-Hil.,Caryocaraceae,Caryocar,-7.248412,-39.496135,Ceará,,,2025,9,29,HUMAN_OBSERVATION,PRESENT,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,5889510445,http://creativecommons.org/licenses/by-nc/4.0/legalcode
Byrsonima crassifolia,Byrsonima crassifolia (L.) Kunth,Malpighiaceae,Byrsonima,-3.480832,-38.976622,Ceará,,,2025,9,27,HUMAN_OBSERVATION,PRESENT,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,5889521805,http://creativecommons.org/licenses/by-nc/4.0/legalcode
Encholirium spectabile,Encholirium spectabile Mart. ex Schult. & Schult.f.,Bromeliaceae,Encholirium,-6.484281,-38.883742,Ceará,,,2025,9,28,HUMAN_OBSERVATION,PRESENT,SPECIES,Plantae,Tracheophyta,Liliopsida,Poales,5889934905,http://creativecommons.org/licenses/by-nc/4.0/legalcode
Curatella americana,Curatella americana L.,Dilleniaceae,Curatella,-3.802923,-38.448699,Ceará,,,2025,9,27,HUMAN_OBSERVATION,PRESENT,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Dilleniales,5890108591,http://creativecommons.org/licenses/by-nc/4.0/legalcode
Vitex gardneriana,Vitex gardneriana Schauer,Lamiaceae,Vitex,-6.484939,-38.884294,Ceará,,,2025,9,28,HUMAN_OBSERVATION,PRESENT,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Lamiales,5890213193,http://creativecommons.org/licenses/by-nc/4.0/legalcode
Euphorbia thymifolia,Euphorbia thymifolia L.,Euphorbiaceae,Euphorbia,-3.739873,-38.572914,Ceará,,,2025,9,3,HUMAN_OBSERVATION,PRESENT,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,5890374861,http://creativecommons.org/licenses/by-nc/4.0/legalcode
Curatella americana,Curatella americana L.,Dilleniaceae,Curatella,-3.878159,-38.428461,Ceará,,,2025,9,29,HUMAN_OBSERVATION,PRESENT,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Dilleniales,5890414455,http://creativecommons.org/licenses/by-nc/4.0/legalcode
Hippocratea volubilis,Hippocratea volubilis L.,Celastraceae,Hippocratea,-3.609855,-40.470692,Ceará,,,2025,9,22,HUMAN_OBSERVATION,PRESENT,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Celastrales,5892606623,http://creativecommons.org/licenses/by-nc/4.0/legalcode
Asystasia gangetica,Asystasia gangetica (L.) T.Anderson,Acanthaceae,Asystasia,-3.509001,-39.582276,Ceará,,,2025,9,2,HUMAN_OBSERVATION,PRESENT,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Lamiales,5892615361,http://creativecommons.org/licenses/by-nc/4.0/legalcode
Pseuderanthemum congestum,Pseuderanthemum congestum (S.Moore) Wassh.,Acanthaceae,Pseuderanthemum,-3.612572,-40.407223,Ceará,,,2025,9,22,HUMAN_OBSERVATION,PRESENT,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Lamiales,5892666986,http://creativecommons.org/licenses/by-nc/4.0/legalcode
Crateva tapia,Crateva tapia L.,Capparaceae,Crateva,-3.740572,-38.571797,Ceará,,,2025,9,25,HUMAN_OBSERVATION,PRESENT,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Brassicales,5897117875,http://creativecommons.org/licenses/by-nc/4.0/legalcode
Calliandra surinamensis,Calliandra surinamensis Benth.,Fabaceae,Calliandra,-3.663341,-40.960033,Ceará,,,2025,9,26,HUMAN_OBSERVATION,PRESENT,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Fabales,5897309033,http://creativecommons.org/licenses/by-nc/4.0/legalcode
Enterolobium timbouva,Enterolobium timbouva Mart.,Fabaceae,Enterolobium,-3.740594,-38.571584,Ceará,,,2025,9,25,HUMAN_OBSERVATION,PRESENT,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Fabales,5897544263,http://creativecommons.org/licenses/by-nc/4.0/legalcode
Genipa americana,Genipa americana L.,Rubiaceae,Genipa,-3.881364,-38.421703,Ceará,terreno do Instituto Nacional de Pesquisas Espaciais (INPE),Eusébio,2025,9,29,PRESERVED_SPECIMEN,PRESENT,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Gentianales,5900277304,http://creativecommons.org/licenses/by/4.0/legalcode
Curatella americana,Curatella americana L.,Dilleniaceae,Curatella,-3.879339,-38.427744,Ceará,terreno do Instituto Nacional de Pesquisas Espaciais (INPE),Eusébio,2025,9,29,PRESERVED_SPECIMEN,PRESENT,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Dilleniales,5900277329,http://creativecommons.org/licenses/by/4.0/legalcode
Odontadenia perrottetii,Odontadenia perrottetii (A.DC.) Woodson,Apocynaceae,Odontadenia,-3.647022,-41.007167,Ceará,RPPN Natureza Divina,Tianguá,2025,9,11,PRESERVED_SPECIMEN,PRESENT,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Gentianales,5900277330,http://creativecommons.org/licenses/by/4.0/legalcode
Mimosa somnians,Mimosa somnians Humb. & Bonpl. ex Willd.,Fabaceae,Mimosa,-3.866667,-38.421703,Ceará,terreno do Instituto Nacional de Pesquisas Espaciais (INPE),Eusébio,2025,9,29,PRESERVED_SPECIMEN,PRESENT,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Fabales,5900277331,http://creativecommons.org/licenses/by/4.0/legalcode
Schultesia guianensis,Schultesia guianensis (Aubl.) Malme,Gentianaceae,Schultesia,-3.881364,-38.421703,Ceará,terreno do Instituto Nacional de Pesquisas Espaciais (INPE),Eusébio,2025,9,29,PRESERVED_SPECIMEN,PRESENT,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Gentianales,5900277332,http://creativecommons.org/licenses/by/4.0/legalcode
Macroptilium lathyroides,Macroptilium lathyroides (L.) Urb.,Fabaceae,Macroptilium,-3.881364,-38.421703,Ceará,terreno do Instituto Nacional de Pesquisas Espaciais (INPE),Eusébio,2025,9,29,PRESERVED_SPECIMEN,PRESENT,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Fabales,5900277333,http://creativecommons.org/licenses/by/4.0/legalcode
Vismia guianensis,Vismia guianensis (Aubl.) Choisy,Hypericaceae,Vismia,-3.879339,-38.427744,Ceará,terreno do Instituto Nacional de Pesquisas Espaciais (INPE),Eusébio,2025,9,29,PRESERVED_SPECIMEN,PRESENT,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,5900277334,http://creativecommons.org/licenses/by/4.0/legalcode
Tovomita fructipendula,Tovomita fructipendula (Ruiz & Pav.) Cambess.,Clusiaceae,Tovomita,-3.645572,-41.006883,Ceará,RPPN Natureza Divina,Tianguá,2025,9,11,PRESERVED_SPECIMEN,PRESENT,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,5900277338,http://creativecommons.org/licenses/by/4.0/legalcode
Pterolepis cearensis,Pterolepis cearensis Huber,Melastomataceae,Pterolepis,-3.881364,-38.421703,Ceará,terreno do Instituto Nacional de Pesquisas Espaciais (INPE),Eusébio,2025,9,29,PRESERVED_SPECIMEN,PRESENT,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Myrtales,5900277354,http://creativecommons.org/licenses/by/4.0/legalcode
Ixora brevifolia,Ixora brevifolia Benth.,Rubiaceae,Ixora,-3.881364,-38.42805,Ceará,terreno do Instituto Nacional de Pesquisas Espaciais (INPE),Eusébio,2025,9,29,PRESERVED_SPECIMEN,PRESENT,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Gentianales,5900277357,http://creativecommons.org/licenses/by/4.0/legalcode
Stylosanthes viscosa,Stylosanthes viscosa (L.) Sw.,Fabaceae,Stylosanthes,-3.882408,-38.424533,Ceará,terreno do Instituto Nacional de Pesquisas Espaciais (INPE),Eusébio,2025,9,29,PRESERVED_SPECIMEN,PRESENT,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Fabales,5900277359,http://creativecommons.org/licenses/by/4.0/legalcode
Senna splendida,Senna splendida (Vogel) H.S.Irwin & Barneby,Fabaceae,Senna,-3.881364,-38.42805,Ceará,terreno do Instituto Nacional de Pesquisas Espaciais (INPE),Eusébio,2025,9,29,PRESERVED_SPECIMEN,PRESENT,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Fabales,5900277361,http://creativecommons.org/licenses/by/4.0/legalcode
Aristolochia birostris,Aristolochia birostris Duch.,Aristolochiaceae,Aristolochia,-3.880739,-38.421492,Ceará,terreno do Instituto Nacional de Pesquisas Espaciais (INPE),Eusébio,2025,9,29,PRESERVED_SPECIMEN,PRESENT,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Piperales,5900277362,http://creativecommons.org/licenses/by/4.0/legalcode
Passovia pyrifolia,Passovia pyrifolia (Kunth) Tiegh.,Loranthaceae,Passovia,-3.647797,-41.00525,Ceará,RPPN Natureza Divina,Tianguá,2025,9,9,PRESERVED_SPECIMEN,PRESENT,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Santalales,5900277374,http://creativecommons.org/licenses/by/4.0/legalcode
Strychnos araguaensis,Strychnos araguaensis Krukoff & Barneby,Loganiaceae,Strychnos,-3.644786,-41.005622,Ceará,RPPN Natureza Divina,Tianguá,2025,9,10,PRESERVED_SPECIMEN,PRESENT,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Gentianales,5900277375,http://creativecommons.org/licenses/by/4.0/legalcode
Terminalia glabrescens,Terminalia glabrescens Mart.,Combretaceae,Terminalia,-3.721053,-40.990286,Ceará,calçada do Lions Clube de Tianguá,Tianguá,2025,9,9,PRESERVED_SPECIMEN,PRESENT,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Myrtales,5900277376,http://creativecommons.org/licenses/by/4.0/legalcode
Ouratea hexasperma,Ouratea hexasperma (A.St.-Hil.) Baill.,Ochnaceae,Ouratea,-3.480832,-38.976622,Ceará,,,2025,9,27,HUMAN_OBSERVATION,PRESENT,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,5903823849,http://creativecommons.org/licenses/by-nc/4.0/legalcode
Senna splendida,Senna splendida (Vogel) H.S.Irwin & Barneby,Fabaceae,Senna,-3.880017,-38.425837,Ceará,,,2025,9,29,HUMAN_OBSERVATION,PRESENT,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Fabales,5903826711,http://creativecommons.org/licenses/by-nc/4.0/legalcode
Curatella americana,Curatella americana L.,Dilleniaceae,Curatella,-3.881436,-38.426672,Ceará,,,2025,9,29,HUMAN_OBSERVATION,PRESENT,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Dilleniales,5903837957,http://creativecommons.org/licenses/by-nc/4.0/legalcode
Simarouba versicolor,Simarouba versicolor A.St.-Hil.,Simaroubaceae,Simarouba,-3.879839,-38.426242,Ceará,,,2025,9,29,HUMAN_OBSERVATION,PRESENT,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Sapindales,5903889867,http://creativecommons.org/licenses/by-nc/4.0/legalcode
Canavalia rosea,Canavalia rosea (Sw.) DC.,Fabaceae,Canavalia,-3.879423,-38.42566,Ceará,,,2025,9,29,HUMAN_OBSERVATION,PRESENT,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Fabales,5903913561,http://creativecommons.org/licenses/by-nc/4.0/legalcode
Krameria tomentosa,Krameria tomentosa A.St.-Hil.,Krameriaceae,Krameria,-3.879857,-38.426404,Ceará,,,2025,9,29,HUMAN_OBSERVATION,PRESENT,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Zygophyllales,5903934085,http://creativecommons.org/licenses/by-nc/4.0/legalcode
Genipa americana,Genipa americana L.,Rubiaceae,Genipa,-3.87788,-38.425408,Ceará,,,2025,9,29,HUMAN_OBSERVATION,PRESENT,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Gentianales,5903937237,http://creativecommons.org/licenses/by-nc/4.0/legalcode
Erythrina velutina,Erythrina velutina Willd.,Fabaceae,Erythrina,-3.744746,-38.575232,Ceará,,,2025,9,19,HUMAN_OBSERVATION,PRESENT,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Fabales,5904014362,http://creativecommons.org/licenses/by-nc/4.0/legalcode
Centratherum punctatum,Centratherum punctatum Cass.,Asteraceae,Centratherum,-3.74069,-38.574329,Ceará,,,2025,9,24,HUMAN_OBSERVATION,PRESENT,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Asterales,5908702743,http://creativecommons.org/licenses/by-nc/4.0/legalcode
Crotalaria retusa,Crotalaria retusa L.,Fabaceae,Crotalaria,-3.742634,-38.577503,Ceará,,,2025,9,19,HUMAN_OBSERVATION,PRESENT,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Fabales,5908771385,http://creativecommons.org/licenses/by-nc/4.0/legalcode
Portulaca umbraticola,Portulaca umbraticola Kunth,Portulacaceae,Portulaca,-5.103822,-39.708582,Ceará,,,2025,9,28,HUMAN_OBSERVATION,PRESENT,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,5909025580,http://creativecommons.org/licenses/by-nc/4.0/legalcode
Sida angustissima,Sida angustissima A.St.-Hil.,Malvaceae,Sida,-3.480832,-38.976622,Ceará,,,2025,9,27,HUMAN_OBSERVATION,PRESENT,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Malvales,5909047079,http://creativecommons.org/licenses/by-nc/4.0/legalcode
Crotalaria pallida,Crotalaria pallida Aiton,Fabaceae,Crotalaria,-3.413307,-39.056705,Ceará,,,2025,9,27,HUMAN_OBSERVATION,PRESENT,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Fabales,5909097447,http://creativecommons.org/licenses/by-nc/4.0/legalcode
Nelumbo nucifera,Nelumbo nucifera Gaertn.,Nelumbonaceae,Nelumbo,-3.766786,-38.473985,Ceará,,,2025,9,11,HUMAN_OBSERVATION,PRESENT,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Proteales,5909269238,http://creativecommons.org/licenses/by-nc/4.0/legalcode
Sida brittonii,Sida brittonii León,Malvaceae,Sida,-3.410886,-39.080444,Ceará,,,2025,9,27,HUMAN_OBSERVATION,PRESENT,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Malvales,5909335533,http://creativecommons.org/licenses/by-nc/4.0/legalcode
Pavonia cancellata,Pavonia cancellata (L.) Cav.,Malvaceae,Pavonia,-3.740983,-38.571619,Ceará,,,2025,9,3,HUMAN_OBSERVATION,PRESENT,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Malvales,5909341357,http://creativecommons.org/licenses/by-nc/4.0/legalcode
Momordica charantia,Momordica charantia L.,Cucurbitaceae,Momordica,-7.087083,-40.080672,Ceará,,,2025,9,21,HUMAN_OBSERVATION,PRESENT,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Cucurbitales,5920195591,http://creativecommons.org/licenses/by-nc/4.0/legalcode
Solanum paludosum,Solanum paludosum Moric.,Solanaceae,Solanum,-3.480832,-38.976622,Ceará,,,2025,9,27,HUMAN_OBSERVATION,PRESENT,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Solanales,5932334309,http://creativecommons.org/licenses/by-nc/4.0/legalcode
Tarenaya longicarpa,Tarenaya longicarpa Soares Neto & Roalson,Cleomaceae,Tarenaya,-7.408622,-39.536628,Ceará,"Lagoa Seca, Cariri",Juazeiro do Norte,2025,9,22,PRESERVED_SPECIMEN,PRESENT,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Brassicales,5934859530,http://creativecommons.org/licenses/by/4.0/legalcode
Passiflora edulis,Passiflora edulis Sims,Passifloraceae,Passiflora,-3.567504,-41.092728,Ceará,,,2025,9,26,HUMAN_OBSERVATION,PRESENT,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,5935274688,http://creativecommons.org/licenses/by-nc/4.0/legalcode
Antigonon leptopus,Antigonon leptopus Hook. & Arn.,Polygonaceae,Antigonon,-3.730921,-38.56251,Ceará,,,2025,9,6,HUMAN_OBSERVATION,PRESENT,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,5938504967,http://creativecommons.org/licenses/by-nc/4.0/legalcode
Triplaris gardneriana,Triplaris gardneriana Wedd.,Polygonaceae,Triplaris,-3.831392,-40.892872,Ceará,,,2025,9,26,HUMAN_OBSERVATION,PRESENT,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,6129816493,http://creativecommons.org/licenses/by-nc/4.0/legalcode
Tacinga inamoena,Tacinga inamoena (K.Schum.) N.P.Taylor & Stuppy,Cactaceae,Tacinga,-4.620384,-41.126687,Ceará,,,2025,9,28,HUMAN_OBSERVATION,PRESENT,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,6129891219,http://creativecommons.org/licenses/by-nc/4.0/legalcode
